2.638759909,2,6.183446712
2.638759909,4,6.183446712
10.040120454,4,1.282902494
10.069145397,2,1.282902494
11.323022948,4,1.271292517
11.352047891,2,1.242267574
12.594315465,2,1.294512472
12.594315465,4,1.294512472
13.888827937,2,1.149387755
13.888827937,4,1.149387755
15.038215692,2,0.150929705
15.038215692,4,0.150929705
15.589689615,2,0.133514739
15.589689615,4,0.150929705
16.164383492,4,0.853333333
16.181798458,2,0.667573696
17.006106848,2,0.104489796
17.006106848,4,0.104489796
17.278941315,2,0.104489796
17.278941315,4,0.104489796
17.551775782,2,0.104489796
17.551775782,4,0.104489796
17.836220227,2,0.104489796
17.836220227,4,0.104489796
18.091639728,2,0.104489796
18.091639728,4,0.104489796
18.457354014,2,0.580498866
18.457354014,4,0.580498866
19.670596644,2,1.207437642
19.676401633,4,1.190022676
20.866424308,4,1.207437642
20.878034286,2,1.207437642
22.073861950,4,1.259682540
22.085471927,2,1.248072562
23.333544490,4,1.131972789
23.333544490,2,1.166802721
24.465517279,4,0.197369615
24.500347211,2,0.185759637
25.034406168,4,0.197369615
25.034406168,2,0.272834467
25.585880091,4,0.812698413
25.609100045,2,0.789478458
26.398578503,2,0.150929705
26.398578503,4,0.150929705
26.659802993,4,0.133514739
26.659802993,2,0.150929705
26.915222494,4,0.116099773
26.915222494,2,0.133514739
27.182251973,4,0.127709751
27.188056961,2,0.116099773
27.304156735,2,0.000022676
27.426061497,2,0.133514739
27.426061497,4,0.133514739
27.762750839,4,0.476009070
27.774360816,2,0.470204082
29.893181678,4,0.296054422
29.898986667,2,0.307664399
30.189236100,4,0.313469388
30.206651066,2,0.290249433
30.491095510,2,0.510839002
30.502705488,4,0.528253968
32.575086440,4,2.240725624
32.638941315,2,2.176870748
34.815812063,2,0.371519274
34.815812063,4,0.371519274
35.187331338,4,1.097142857
35.187331338,2,1.149387755
36.290279184,4,1.131972789
36.336719093,2,1.079727891
37.416446984,2,0.179954649
37.422251973,4,0.179954649
37.991140862,2,0.156734694
37.996945850,4,0.156734694
38.612274649,4,0.179954649
38.641299592,2,0.162539683
40.812365351,4,0.290249433
40.812365351,2,0.296054422
41.102614785,4,0.226394558
41.108419773,2,0.214784580
41.433499138,2,0.330884354
41.433499138,4,0.342494331
43.691639728,2,2.287165533
43.691639728,4,2.292970522
45.978805261,4,0.354104308
45.984610249,2,0.348299320
46.327104580,4,1.219047619
46.332909569,2,1.213242630
47.540347211,4,1.079727891
47.540347211,2,1.091337868
48.620075102,4,0.139319728
48.631685079,2,0.162539683
49.229598912,4,0.110294785
49.229598912,2,0.133514739
49.334088707,2.5,0.000022676
49.850732698,2,0.156734694
49.856537687,4,0.127709751
50.866605714,4,0.568888889
51.168465125,2,0.272834467
51.441299592,2,0.859138322
51.447104580,4,0.296054422
51.743159002,4,0.249614512
51.992773515,4,0.563083900
52.300437914,2,1.068117914
52.555857415,4,0.267029478
52.822886893,4,0.284444444
53.107331338,4,0.522448980
53.368555828,2,1.073922902
53.629780317,4,0.278639456
53.908419773,4,0.272834467
54.187059229,4,0.510839002
54.442478730,2,0.789478458
54.703703220,4,0.267029478
54.970732698,4,0.261224490
55.231957188,4,0.272834467
55.504791655,4,0.272834467
55.510596644,2,0.139319728
55.777626122,4,0.272834467
56.050460590,4,0.267029478
56.056265578,2,0.121904762
56.317490068,4,0.278639456
56.596129524,4,0.255419501
56.607739501,2,0.772063492
56.845744036,4,0.255419501
57.101163537,4,0.272834467
57.379802993,2,0.255419501
57.379802993,4,0.516643991
57.635222494,2,0.261224490
57.896446984,2,0.255419501
57.896446984,4,0.255419501
58.151866485,2,0.284444444
58.151866485,4,0.290249433
58.436310930,2,0.267029478
58.436310930,4,0.545668934
58.709145397,2,0.922993197
58.981979864,4,0.261224490
59.243204354,4,0.156734694
59.487013878,4,0.545668934
59.771458322,2,1.044897959
60.026877823,4,0.272834467
60.299712290,4,0.243809524
60.543521814,4,0.516643991
60.816356281,2,1.039092971
61.060165805,4,0.261224490
61.315585306,4,0.284444444
61.600029751,4,0.510839002
61.855449252,2,1.062312925
62.116673741,4,0.284444444
62.401118186,4,0.278639456
62.685562630,4,0.499229025
62.917762177,2,0.835918367
63.184791655,4,0.272834467
63.457626122,4,0.249614512
63.707240635,4,0.278639456
63.974270113,4,0.243809524
63.980075102,2,0.081269841
64.223884626,4,0.290249433
64.514134059,2,0.139319728
64.514134059,4,0.261224490
64.769553560,4,0.284444444
65.053998005,4,0.255419501
65.059802993,2,0.795283447
65.309417506,4,0.267029478
65.576446984,4,0.272834467
65.855086440,2,0.272834467
65.855086440,4,0.534058957
66.127920907,2,0.255419501
66.383340408,2,0.284444444
66.389145397,4,0.284444444
66.661979864,2,0.296054422
66.673589841,4,0.243809524
66.917399365,4,0.267029478
66.952229297,2,0.238004535
67.184428844,4,0.290249433
67.190233832,2,0.922993197
67.480483265,4,0.255419501
67.741707755,4,0.145124717
67.985517279,4,0.278639456
68.264156735,4,0.267029478
68.531186213,4,0.267029478
68.798215692,4,0.267029478
69.071050159,4,0.290249433
69.349689615,2,0.162539683
69.355494603,4,0.621133787
69.651549025,2,0.145124717
69.970823401,2,0.127709751
69.976628390,4,0.249614512
70.226242902,4,0.121904762
70.348147664,4,0.139319728
70.487467392,4,0.121904762
70.609372154,4,0.127709751
70.737081905,4,0.133514739
70.870596644,4,0.179954649
71.050551293,4,0.156734694
71.213090975,4,0.139319728
71.352410703,4,0.139319728
71.491730431,4,0.313469388
71.805199819,4,1.375782313
71.805199819,2,4.626575964
73.175177143,4,0.429569161
73.604746304,4,0.412154195
74.016900499,4,0.905578231
74.922478730,4,1.468662132
76.391140862,4,0.116099773
76.507240635,4,0.087074830
76.594315465,4,0.075464853
76.722025215,4,0.058049887
76.803295057,4,0.104489796
76.907784853,4,0.075464853
77.006469660,4,0.145124717
77.139984399,2,1.039092971
77.151594376,4,0.226394558
77.372183946,4,0.267029478
77.639213424,4,0.267029478
77.906242902,4,0.522448980
78.179077370,2,1.010068027
78.428691882,4,0.255419501
78.684111383,4,0.272834467
78.951140862,4,0.452789116
79.189145397,2,0.139319728
79.456174875,4,0.551473923
79.705789388,2,0.307664399
80.007648798,4,0.127709751
80.141163537,4,0.121904762
80.263068299,4,0.644353741
80.263068299,2,0.650158730
81.029326803,4,0.261224490
81.290551293,4,0.267029478
81.557580771,4,0.255419501
81.818805261,4,0.255419501
82.074224762,4,0.278639456
82.318034286,2,0.133514739
82.352864218,4,0.609523810
82.614088707,2,0.139319728
82.881118186,2,0.156734694
82.962388027,4,0.243809524
83.206197551,4,0.121904762
83.328102313,4,0.127709751
83.455812063,4,0.133514739
83.589326803,4,0.127709751
83.717036553,4,0.127709751
83.844746304,4,0.168344671
84.013090975,4,0.156734694
84.169825669,4,0.133514739
84.303340408,4,0.110294785
84.465880091,4,0.301859410
84.767739501,4,1.433832200
84.814179410,2,4.980680272
86.201571701,4,0.441179138
86.642750839,4,0.464399093
87.107149932,4,0.893968254
88.006923175,4,1.799546485
89.806469660,4,0.104489796
89.910959456,4,0.104489796
90.015449252,4,0.046439909
90.119939048,4,0.058049887
90.212818866,4,0.058049887
90.311503673,4,0.069659864
90.415993469,4,0.092879819
90.555313197,4,0.278639456
90.555313197,2,1.050702948
90.833952653,4,0.249614512
91.083567166,4,0.255419501
91.338986667,4,0.499229025
91.606016145,2,1.021678005
91.838215692,4,0.278639456
92.116855147,4,0.249614512
92.366469660,4,0.528253968
92.627694150,2,0.063854875
92.894723628,4,0.551473923
93.138533152,2,0.058049887
93.446197551,4,0.092879819
93.539077370,4,0.145124717
93.684202086,2,0.307664399
93.684202086,4,0.539863946
94.450460590,2,0.284444444
94.723295057,4,0.946213152
94.734905034,2,0.267029478
95.001934512,2,0.249614512
95.251549025,2,0.238004535
95.489553560,2,0.267029478
95.750778050,4,1.015873016
95.756583039,2,0.255419501
96.012002540,2,0.278639456
96.290641995,2,0.104489796
96.511231565,2,0.296054422
96.778261043,4,0.969433107
96.807285986,2,0.208979592
97.016265578,2,0.232199546
97.248465125,2,0.249614512
97.498079637,2,0.272834467
97.753499138,4,0.992653061
97.770914104,2,0.214784580
97.985698685,2,0.139319728
98.246923175,2,0.139319728
98.502342676,2,0.255419501
98.746152200,4,0.348299320
98.757762177,2,0.267029478
99.024791655,2,0.243809524
99.256991202,4,0.423764172
99.268601179,2,0.249614512
99.518215692,2,0.243809524
99.756220227,4,0.737233560
99.762025215,2,0.220589569
99.982614785,2,0.278639456
100.261254240,2,0.232199546
100.493453787,4,0.232199546
100.499258776,2,0.162539683
100.725653333,2,0.092879819
100.725653333,4,0.249614512
100.975267846,2,0.249614512
100.975267846,4,0.249614512
101.224882358,2,0.232199546
101.224882358,4,0.232199546
101.457081905,2,0.255419501
101.457081905,4,0.255419501
101.712501406,2,0.232199546
101.712501406,4,0.859138322
101.944700952,2,0.232199546
102.176900499,2,0.121904762
102.432320000,2,0.284444444
102.699349478,4,0.975238095
102.716764444,2,0.226394558
102.943159002,2,0.238004535
103.181163537,2,0.249614512
103.430778050,2,0.255419501
103.674587574,4,0.928798186
103.686197551,2,0.238004535
103.924202086,2,0.238004535
104.162206621,2,0.232199546
104.394406168,2,0.261224490
104.638215692,4,0.981043084
104.655630658,2,0.232199546
104.887830204,2,0.232199546
105.120029751,2,0.243809524
105.363839274,2,0.261224490
105.619258776,4,0.922993197
105.625063764,2,0.145124717
105.851458322,2,0.127709751
106.106877823,2,0.191564626
106.321662404,2,0.272834467
106.582886893,4,0.435374150
106.594496871,2,0.255419501
106.849916372,2,0.249614512
107.099530884,2,0.243809524
107.099530884,4,0.429569161
107.343340408,2,0.243809524
107.569734966,4,0.743038549
107.587149932,2,0.069659864
107.830959456,2,0.249614512
108.080573968,2,0.232199546
108.312773515,4,0.226394558
108.318578503,2,0.127709751
108.539168073,2,0.075464853
108.539168073,4,0.249614512
108.788782585,4,0.238004535
108.800392562,2,0.238004535
109.026787120,4,0.255419501
109.038397098,2,0.249614512
109.282206621,4,0.238004535
109.288011610,2,0.243809524
109.520211156,4,0.859138322
109.531821134,2,0.150929705
109.775630658,2,0.226394558
110.007830204,2,0.150929705
110.263249705,2,0.243809524
110.507059229,2,0.249614512
110.756673741,2,0.249614512
110.756673741,4,0.249614512
111.006288254,2,0.261224490
